,,,
0.0037588,0.002127,0.0018936,0.0012655
,0.0012427,,
0.0057411,0.0024572,0.0018866,0.0021589
,0.0009831,,
0.0020964,0.0017926,,
0.0033804,,,
0.0017415,,0.0009087,
,,,
0.002069,0.0016512,,
,,,
,,,
,,,
0.002208,0.0006757,,
